Disease_ID,Disease_Name
3760,Basal Ganglia Hemorrhage
3761,Spinal Cord Compression
3762,Farmer's Lung
3763,Polycythemia
3764,Common Variable Immunodeficiency
3765,Dental Pulp Calcification
3766,"Echinococcosis, Pulmonary"
3767,Uterine Cervical Erosion
3768,Epidermal Cyst
3769,"Neuralgia, Postherpetic"
3770,"Sarcoidosis, Pulmonary"
3771,Collagen Diseases
3772,Syringomyelia
3773,"Sarcoma, Ewing's"
3774,"Paralysis, Hyperkalemic Periodic"
3775,Condylomata Acuminata
3776,Eating Disorders
3777,"Carcinoma, Large Cell"
3778,Fibrosis
3779,Burkitt Lymphoma
3780,Lactose Intolerance
3781,Leukemic Infiltration
3782,Gigantism
3783,Sphincter of Oddi Dysfunction
3784,Basal Cell Nevus Syndrome
3785,Hydrops Fetalis
3786,"Depressive Disorder, Major"
3787,Duodenal Obstruction
3788,Peritoneal Neoplasms
3789,Astrocytoma
3790,"Neoplasm Regression, Spontaneous"
3791,Ectoparasitic Infestations
3792,"Angiomatosis, Bacillary"
3793,Osteogenesis Imperfecta
3794,Myocardial Ischemia
3795,"Tooth, Unerupted"
3796,Hand Injuries
3797,Leukemoid Reaction
3798,Peripheral Nervous System Diseases
3799,Gastrointestinal Diseases
3800,"Tuberculosis, Hepatic"
3801,Infectious Mononucleosis
3802,Bordetella Infections
3803,Cysticercosis
3804,Scoliosis
3805,Anastomotic Leak
3806,Short Rib-Polydactyly Syndrome
3807,Erythema Nodosum
3808,Blepharoptosis
3809,Dextrocardia
3810,"Eye Infections, Fungal"
3811,Cough
3812,"Keratosis, Seborrheic"
3813,"Melanoma, Experimental"
3814,Hepatorenal Syndrome
3815,"Pneumonia, Pneumocystis"
3816,Purpura Fulminans
3817,"Anemia, Diamond-Blackfan"
3818,"Hematoma, Epidural, Cranial"
3819,Picornaviridae Infections
3820,Ephemeral Fever
3821,Endolymphatic Hydrops
3822,Giant Lymph Node Hyperplasia
3823,Otitis Externa
3824,Spinal Curvatures
3825,"Amino Acid Metabolism, Inborn Errors"
3826,Herpangina
3827,"Liver Diseases, Parasitic"
3828,Periodontal Cyst
3829,Pruritus Ani
3830,"Carcinoma, Merkel Cell"
3831,"Plaque, Atherosclerotic"
3832,Masochism
3833,Bile Reflux
3834,Coronavirus Infections
3835,"Carcinoma, Endometrioid"
3836,"Mixed Tumor, Malignant"
3837,"Meningitis, Bacterial"
3838,Lambert-Eaton Myasthenic Syndrome
3839,"Sexual Dysfunction, Physiological"
3840,"Blood Loss, Surgical"
3841,Milk Hypersensitivity
3842,Agraphia
3843,"Abortion, Septic"
3844,Pyruvate Carboxylase Deficiency Disease
3845,Mercury Poisoning
3846,Aortic Arch Syndromes
3847,Rhinoscleroma
3848,Sexually Transmitted Diseases
3849,Biotinidase Deficiency
3850,"Rubella Syndrome, Congenital"
3851,Central Nervous System Helminthiasis
3852,"Stomatitis, Aphthous"
3853,"Colitis, Collagenous"
3854,"Intracranial Hemorrhage, Traumatic"
3855,"Upper Extremity Deformities, Congenital"
3856,Aortic Aneurysm
3857,Gout
3858,Marijuana Abuse
3859,Facial Hemiatrophy
3860,Lymphocytosis
3861,Prostatic Neoplasms
3862,Sick Sinus Syndrome
3863,Adenoma
3864,Spina Bifida Cystica
3865,Uveoparotid Fever
3866,Hemoglobin SC Disease
3867,"Breast Neoplasms, Male"
3868,Polydactyly
3869,Waldenstrom Macroglobulinemia
3870,Cerebral Amyloid Angiopathy
3871,Erythrasma
3872,"Glaucoma, Open-Angle"
3873,"Dysentery, Amebic"
3874,"Epilepsy, Temporal Lobe"
3875,Heroin Dependence
3876,Linitis Plastica
3877,Neuroschistosomiasis
3878,Spinocerebellar Degenerations
3879,Li-Fraumeni Syndrome
3880,Orbital Pseudotumor
3881,Schizophrenia
3882,Mediastinal Emphysema
3883,Branchio-Oto-Renal Syndrome
3884,Waardenburg's Syndrome
3885,Mucopolysaccharidosis I
3886,Ophthalmoplegia
3887,DNA Virus Infections
3888,Arachnodactyly
3889,Flatfoot
3890,Propionic Acidemia
3891,Intestinal Obstruction
3892,Cutis Laxa
3893,"Bone Diseases, Metabolic"
3894,Cogan Syndrome
3895,"Cardiac Output, High"
3896,Diaper Rash
3897,"Aortic Stenosis, Subvalvular"
3898,"Hernia, Diaphragmatic"
3899,Mycetoma
3900,"Stress Disorders, Traumatic"
3901,"Tuberculosis, Male Genital"
3902,Herpes Zoster Ophthalmicus
3903,HIV-Associated Lipodystrophy Syndrome
3904,Periprosthetic Fractures
3905,Hypervitaminosis A
3906,Superior Vena Cava Syndrome
3907,"Fractures, Compression"
3908,Hypergammaglobulinemia
3909,Atrophy
3910,Lens Subluxation
3911,alpha-Mannosidosis
3912,Paroxysmal Hemicrania
3913,Osteophyte
3914,"Larva Migrans, Visceral"
3915,Rheumatoid Nodule
3916,Blastocystis Infections
3917,Prostatic Intraepithelial Neoplasia
3918,Takayasu Arteritis
3919,"Malaria, Falciparum"
3920,Wolf-Hirschhorn Syndrome
3921,"Neoplasms, Radiation-Induced"
3922,Intestinal Neoplasms
3923,"Lymphoma, T-Cell, Cutaneous"
3924,Conjunctival Neoplasms
3925,Smoke Inhalation Injury
3926,Hemolytic-Uremic Syndrome
3927,Diabetic Foot
3928,Lecithin Acyltransferase Deficiency
3929,Miosis
3930,"Epidermolysis Bullosa, Junctional"
3931,Enoplida Infections
3932,"Erythroblastosis, Fetal"
3933,Aphakia
3934,Malaria
3935,Ciliary Motility Disorders
3936,Gram-Negative Bacterial Infections
3937,"Encephalitis, Herpes Simplex"
3938,Optic Nerve Injuries
3939,Esophageal and Gastric Varices
3940,Sleep Bruxism
3941,Sleep Deprivation
3942,Aggressive Periodontitis
3943,Pelger-Huet Anomaly
3944,Trachoma
3945,"Bronchiolitis, Viral"
3946,"Focal Infection, Dental"
3947,"Retinal Necrosis Syndrome, Acute"
3948,Seasonal Affective Disorder
3949,"Hypertension, Renovascular"
3950,"Neurofibroma, Plexiform"
3951,Femoracetabular Impingement
3952,Respiratory Tract Infections
3953,Riboflavin Deficiency
3954,Pre-Eclampsia
3955,"Skin Diseases, Genetic"
3956,Obesity Hypoventilation Syndrome
3957,Aortic Valve Stenosis
3958,Central Nervous System Cysts
3959,"Scleroderma, Diffuse"
3960,Theileriasis
3961,Cicatrix
3962,Togaviridae Infections
3963,Spina Bifida Occulta
3964,Narcolepsy
3965,Dental Deposits
3966,Hemoptysis
3967,Parasystole
3968,Periapical Granuloma
3969,Quadriplegia
3970,Alcoholic Neuropathy
3971,Central Nervous System Neoplasms
3972,Teratoma
3973,Status Epilepticus
3974,"Diabetes Mellitus, Lipoatrophic"
3975,Vaginal Neoplasms
3976,Meckel Diverticulum
3977,Onchocerciasis
3978,Alkalosis
3979,"Lymphangiectasis, Intestinal"
3980,Sigmoid Diseases
3981,Agranulocytosis
3982,Polycythemia Vera
3983,Uterine Perforation
3984,Meningococcal Infections
3985,Musculoskeletal Abnormalities
3986,Pyelonephritis
3987,"Cardiac Output, Low"
3988,Delirium
3989,"Skin Diseases, Vascular"
3990,"Adenoma, Acidophil"
3991,Ganglioneuroblastoma
3992,Sacroiliitis
3993,Sinoatrial Block
3994,Glycosuria
3995,"Depression, Postpartum"
3996,"Encephalitis, Tick-Borne"
3997,"Myelinolysis, Central Pontine"
3998,"Osteoma, Osteoid"
3999,Dyspnea
4000,Capsule Opacification
4001,"Hepatitis, Autoimmune"
4002,Hyperemesis Gravidarum
4003,Memory Disorders
4004,Hypokinesia
4005,"Coproporphyria, Hereditary"
4006,Hydrophthalmos
4007,Hemospermia
4008,"Brain Injury, Chronic"
4009,Synovial Cyst
4010,Respiration Disorders
4011,Cerebrospinal Fluid Rhinorrhea
4012,Retinitis Pigmentosa
4013,Nocturnal Paroxysmal Dystonia
4014,"Spastic Paraplegia, Hereditary"
4015,"Skull Fracture, Depressed"
4016,Acromegaly
4017,Listeriosis
4018,Menkes Kinky Hair Syndrome
4019,Overdose
4020,Sweat Gland Diseases
4021,Wasting Syndrome
4022,Hydrocephalus
4023,Disorders of Excessive Somnolence
4024,"Dental Occlusion, Traumatic"
4025,Porokeratosis
4026,Sigmoid Neoplasms
4027,Glossopharyngeal Nerve Diseases
4028,Necrobiotic Xanthogranuloma
4029,"Xanthomatosis, Cerebrotendinous"
4030,"Keratoderma, Palmoplantar"
4031,Holocarboxylase Synthetase Deficiency
4032,Toxoplasmosis
4033,"Empyema, Subdural"
4034,"Hernia, Obturator"
4035,Retinal Vasculitis
4036,Peritoneal Diseases
4037,"Puberty, Precocious"
4038,Rheumatic Heart Disease
4039,Fanconi Syndrome
4040,Alcohol Withdrawal Seizures
4041,"Tuberculosis, Osteoarticular"
4042,Mouth Neoplasms
4043,Uveal Neoplasms
4044,Aortopulmonary Septal Defect
4045,Craniofacial Dysostosis
4046,Aniseikonia
4047,Kidney Cortex Necrosis
4048,Brain Abscess
4049,Hemosiderosis
4050,Rectal Neoplasms
4051,"Mixed Tumor, Mullerian"
4052,Opioid-Related Disorders
4053,Mevalonate Kinase Deficiency
4054,Sjogren-Larsson Syndrome
4055,Morphine Dependence
4056,Diaphragmatic Eventration
4057,Adrenogenital Syndrome
4058,Herpes Zoster
4059,Nematode Infections
4060,"Mammary Neoplasms, Animal"
4061,Alphavirus Infections
4062,Rickettsia Infections
4063,"Aphasia, Broca"
4064,Humeral Fractures
4065,Spondylosis
4066,Erysipeloid
4067,Entamoebiasis
4068,Hydronephrosis
4069,Enuresis
4070,Tobacco Use Disorder
4071,"Wounds, Gunshot"
4072,"Hepatitis, Alcoholic"
4073,Spondylarthritis
4074,"Anemia, Refractory, with Excess of Blasts"
4075,"Dyskinesia, Drug-Induced"
4076,Paraneoplastic Syndromes
4077,"Hyperglycinemia, Nonketotic"
4078,"Hypertension, Malignant"
4079,Rhinophyma
4080,Vitamin A Deficiency
4081,Duane Retraction Syndrome
4082,Ganglioneuroma
4083,Hypotrichosis
4084,Syndrome
4085,"Hepatitis, Animal"
4086,Thyroid Hormone Resistance Syndrome
4087,Diabetic Cardiomyopathies
4088,Prognathism
4089,Clonorchiasis
4090,Hyperamylasemia
4091,Pneumatosis Cystoides Intestinalis
4092,Granular Cell Tumor
4093,Chickenpox
4094,Alopecia Areata
4095,Hip Injuries
4096,"Adenoma, Liver Cell"
4097,Silicosis
4098,Burning Mouth Syndrome
4099,Exfoliation Syndrome
4100,"Papilloma, Choroid Plexus"
4101,Sulfhemoglobinemia
4102,Ventricular Premature Complexes
4103,Gastroenteritis
4104,Open Bite
4105,Urinary Bladder Neoplasms
4106,"Epilepsy, Tonic-Clonic"
4107,"Pre-Excitation, Mahaim-Type"
4108,Acute Lung Injury
4109,Common Bile Duct Neoplasms
4110,Heart Septal Defects
4111,Hemoglobinopathies
4112,Attention Deficit Disorder with Hyperactivity
4113,Encephalitis
4114,"Pyelonephritis, Xanthogranulomatous"
4115,Myoma
4116,Anthracosis
4117,"Hypertrophy, Left Ventricular"
4118,"Hearing Loss, Noise-Induced"
4119,Mallory-Weiss Syndrome
4120,Paraphimosis
4121,Schistosomiasis
4122,Ectromelia
4123,"Dilatation, Pathologic"
4124,"Nephroma, Mesoblastic"
4125,Borderline Personality Disorder
4126,Blood Protein Disorders
4127,Infratentorial Neoplasms
4128,"Myelitis, Transverse"
4129,Myocarditis
4130,Dental Pulp Diseases
4131,Melanosis
4132,Babesiosis
4133,Glucagonoma
4134,"T-Lymphocytopenia, Idiopathic CD4-Positive"
4135,Sciatic Neuropathy
4136,"Amino Acid Transport Disorders, Inborn"
4137,Hypophosphatemia
4138,"Lymphoma, B-Cell"
4139,Epistaxis
4140,Miliaria
4141,Central Nervous System Bacterial Infections
4142,Chromosome Disorders
4143,Neurocytoma
4144,Catastrophic Illness
4145,"Sarcoma, Yoshida"
4146,Vaginal Diseases
4147,Leukemia P388
4148,Tooth Wear
4149,"Peritonitis, Tuberculous"
4150,"Pneumonia, Pneumococcal"
4151,Cholesteatoma
4152,Macroglossia
4153,Peste-des-Petits-Ruminants
4154,"Purpura, Thrombocytopenic, Idiopathic"
4155,"Sarcoma, Experimental"
4156,Exsanguination
4157,Glycogen Storage Disease Type III
4158,Wiskott-Aldrich Syndrome
4159,Muscular Diseases
4160,Hepatitis A
4161,Oliguria
4162,Agammaglobulinemia
4163,Orbital Myositis
4164,Acantholysis
4165,"Amyloidosis, Familial"
4166,Maxillary Fractures
4167,Hypesthesia
4168,Parotitis
4169,Rhabdomyosarcoma
4170,Superior Mesenteric Artery Syndrome
4171,Encephalomyelitis
4172,Migraine with Aura
4173,Dictyocaulus Infections
4174,Pericoronitis
4175,Gait Ataxia
4176,Intertrigo
4177,Mucormycosis
4178,Superinfection
4179,Polyps
4180,Kashin-Beck Disease
4181,Anisakiasis
4182,Temporomandibular Joint Disorders
4183,Swayback
4184,Venous Insufficiency
4185,Dyssomnias
4186,Metabolic Diseases
4187,Sclerosis
4188,Ischemia
4189,Choroid Hemorrhage
4190,"Lung Diseases, Parasitic"
4191,Nervous System Malformations
4192,"Kidney Diseases, Cystic"
4193,Choline Deficiency
4194,Intracranial Embolism and Thrombosis
4195,Laurence-Moon Syndrome
4196,Callosities
4197,"Muscular Dystrophy, Facioscapulohumeral"
4198,Postoperative Nausea and Vomiting
4199,Vulvar Lichen Sclerosus
4200,Myotonic Dystrophy
4201,Deglutition Disorders
4202,Lentivirus Infections
4203,"Mesothelioma, Cystic"
4204,Postpoliomyelitis Syndrome
4205,Lysosomal Storage Diseases
4206,Urinary Fistula
4207,Prehypertension
4208,Neurodermatitis
4209,Balantidiasis
4210,"Cholesteatoma, Middle Ear"
4211,Blood Coagulation Disorders
4212,Upper Extremity Deep Vein Thrombosis
4213,Adenomatous Polyposis Coli
4214,"Encephalitis, Varicella Zoster"
4215,Hidradenitis
4216,Hyperammonemia
4217,Middle Lobe Syndrome
4218,Leishmaniasis
